IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.191.110,2096,2096,true,SIN,Asia Pacific,Singapore,175,0.17
47.237.81.112,2052,2052,false,SIN,Asia Pacific,Singapore,361,0.17
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,282,0.17
202.81.235.90,50100,443,true,SIN,Asia Pacific,Singapore,180,0.17
8.219.174.142,2096,2096,true,SIN,Asia Pacific,Singapore,152,0.17
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,258,0.17
47.245.96.80,2087,2087,true,SIN,Asia Pacific,Singapore,332,0.17
8.219.210.57,2053,2053,true,SIN,Asia Pacific,Singapore,164,0.17
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,640,0.16
47.236.170.225,2083,2083,true,SIN,Asia Pacific,Singapore,318,0.16
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,311,0.15
8.219.198.139,2096,2096,true,SIN,Asia Pacific,Singapore,367,0.13
8.219.107.135,2082,2082,false,SIN,Asia Pacific,Singapore,125,0.12
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,278,0.12
47.236.172.71,2053,2053,true,SIN,Asia Pacific,Singapore,338,0.11
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,182,0.10
